bracket_id,bracket_name,bracket_upc,bracket_sku,bracket_custom1,bracket_color,bracket_size,clean_id,clean_name,clean_upc,clean_sku,clean_custom1,clean_color,clean_size,match_confidence,action
8a5afcb8-8e2c-4170-93c5-b703e616d595,MEN'S EMBROIDERY COGNAC ALLIGATOR VAMP AND COUNTER RED WIDE SQUARE-TOE COWBOY BOOT - A4222 (M-COR-A4222-NA-10.5-D),,M-COR-A4222-NA-10.5-D,M-COR-A4222-NA-10.5-D,,,bf45ce71-c9db-49b8-8e15-b44d94a2feec,Hooey 10.5 Calf Rope,691119009246,A-CR-HooCore-WG-10.5-CALF,A-CR-HooCore-WG-10.5-CALF,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
5c59adb8-1b15-4c8c-a8b3-bad1a13cccef,MEN'S EMBROIDERY COGNAC ALLIGATOR VAMP AND COUNTER RED WIDE SQUARE-TOE COWBOY BOOT - A4222 (M-COR-A4222-NA-10.5-EE),,M-COR-A4222-NA-10.5-EE,M-COR-A4222-NA-10.5-EE,,,bf45ce71-c9db-49b8-8e15-b44d94a2feec,Hooey 10.5 Calf Rope,691119009246,A-CR-HooCore-WG-10.5-CALF,A-CR-HooCore-WG-10.5-CALF,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
19a880bf-e733-4345-b4e0-1a67f1c4ebe1,Corral MN Brown Embroidery Narrow Sq. Toe (M-COR-A4229-NA-11.5-D),,M-COR-A4229-NA-11.5-D,M-COR-A4229-NA-11.5-D,,,bf8ae541-3c57-4ef8-9b28-77832ce70c33,Tony Lama XT 5104,,M-BHS-XT-5104-11.5-EE,M-BHS-XT-5104-11.5-EE,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
718dcffd-88f7-4ecc-8e02-c005b5cc6012,MEN'S EMBROIDERY BROWN OSTRICH LEG VAMP WIDE SQUARE TOE SAND COWBOY BOOT - A4289 (M-COR-A4289-NA-10.5-D),,M-COR-A4289-NA-10.5-D,M-COR-A4289-NA-10.5-D,,,bf45ce71-c9db-49b8-8e15-b44d94a2feec,Hooey 10.5 Calf Rope,691119009246,A-CR-HooCore-WG-10.5-CALF,A-CR-HooCore-WG-10.5-CALF,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
b9d3a435-a94f-45f9-b98c-88c9637bf655,MEN'S EMBROIDERY BROWN OSTRICH LEG VAMP WIDE SQUARE TOE SAND COWBOY BOOT - A4289 (M-COR-A4289-NA-11.5-D),,M-COR-A4289-NA-11.5-D,M-COR-A4289-NA-11.5-D,,,bf8ae541-3c57-4ef8-9b28-77832ce70c33,Tony Lama XT 5104,,M-BHS-XT-5104-11.5-EE,M-BHS-XT-5104-11.5-EE,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
260df05d-69b9-4bd6-abfb-32a38811ba82,CHI 8 BLACK/RED DEXTER BS (M-DPC-DPC4001-BR-10.5-D) [M-DPC-DPC4001-BR-10.5-D],,M-DPC-DPC4001-BR-10.5-D,M-DPC-DPC4001-BR-10.5-D,,,bf45ce71-c9db-49b8-8e15-b44d94a2feec,Hooey 10.5 Calf Rope,691119009246,A-CR-HooCore-WG-10.5-CALF,A-CR-HooCore-WG-10.5-CALF,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
47262d8b-69a8-49d6-8fbf-22abb1316c24,"8"" Rugged Bay Gaucho Steel Toe (M-GEN-731871955662-11.5-B)",,M-GEN-731871955662-11.5-B,M-GEN-731871955662-11.5-B,,,bf8ae541-3c57-4ef8-9b28-77832ce70c33,Tony Lama XT 5104,,M-BHS-XT-5104-11.5-EE,M-BHS-XT-5104-11.5-EE,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
d7888b65-701c-4a32-9c79-e9fff7cfe8f9,"Vengeance Men's 12"" Waterproof U Toe Work Western (M-GEN-749186509678-NEU-11.5-D)",,M-GEN-749186509678-NEU-11.5-D,M-GEN-749186509678-NEU-11.5-D,,,bf8ae541-3c57-4ef8-9b28-77832ce70c33,Tony Lama XT 5104,,M-BHS-XT-5104-11.5-EE,M-BHS-XT-5104-11.5-EE,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
0988df1d-3d76-429e-be28-aba2087a0ae1,Cinch Shorts [MB58135005],,M-MIN-MB58135005-RED-RED-XL,M-MIN-MB58135005-RED-RED-XL,Red,XL,e0d02e6c-f617-4bfb-b78d-fa76574b9833,MENS SWIM TRUNK 3/25,192584540208,M-Cinch-MB58135005-RED-XL,M-Cinch-MB58135005-RED-XL,RED,XL,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
44a540cc-097e-4ff3-98f1-43abe9654b8f,Cinch White Label Relaxed Jeans [MB92834019],,M-MIN-MB92834019-IND-IND-33-38,M-MIN-MB92834019-IND-IND-33-38,IND,33,64bf98c9-5a99-4a06-abdc-05d14f2596be,WHITE LABEL DARK STONE,192584031294,MB92834019-IND-3336,MB92834019-IND-3336,IND,33,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
99823182-dca1-499f-bd3b-b36f385244df,Cinch SS Arenaflex Shirt [MTW1725003],,M-MIN-MTW1725003-RED-RED-XXL,M-MIN-MTW1725003-RED-RED-XXL,Red,XXL,2676ac07-d134-4855-b9a8-5b2f0b53cffa,MENS S/S PLAID ARENAFLEX 4/26,192584632774,M-MIN-MTW1725003-RED-XXL,M-MIN-MTW1725003-RED-XXL,RED,XXL,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
a8ab0d4e-7e72-42d0-885f-96c555d559e7,Cinch SS Arenaflex Shirt [MTW1725003],,M-MIN-MTW1725003-RED-RED-XS,M-MIN-MTW1725003-RED-RED-XS,Red,XS,c6b2f453-b5e9-4197-97a7-a9456261181a,MENS S/S PLAID ARENAFLEX 4/26,192584632729,M-MIN-MTW1725003-RED-XS,M-MIN-MTW1725003-RED-XS,RED,XS,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
b9435e45-c68b-4035-a501-ba10cccaa89f,Cinch SS Arenaflex Shirt [MTW1725003],,M-MIN-MTW1725003-RED-RED-XL,M-MIN-MTW1725003-RED-RED-XL,Red,XL,6cbe781c-c34f-486e-bc9f-05b20b243418,MENS S/S PLAID ARENAFLEX 4/26,192584632767,M-MIN-MTW1725003-RED-XL,M-MIN-MTW1725003-RED-XL,RED,XL,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
2de65417-e9de-43a8-af82-8aa472861dce,Cinch SS Arenaflex Shirt [MTW1725003],,M-MIN-MTW1725003-RED-RED-S,M-MIN-MTW1725003-RED-RED-S,Red,S,a1d25237-0ee9-4f00-a763-b906bf9ba9db,MENS S/S PLAID ARENAFLEX 4/26,192584632736,M-MIN-MTW1725003-RED-S,M-MIN-MTW1725003-RED-S,RED,S,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
76ec98d1-dd0a-44f8-a478-75b9183b6a59,Cinch SS Arenaflex Shirt [MTW1725003],,M-MIN-MTW1725003-RED-RED-M,M-MIN-MTW1725003-RED-RED-M,Red,M,18c36f60-82fb-40f1-857e-96a9ef95b6b8,MENS S/S PLAID ARENAFLEX 4/26,192584632743,M-MIN-MTW1725003-RED-M,M-MIN-MTW1725003-RED-M,RED,M,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
f3e2e05d-ad28-40ac-84c1-1d5c783a1daf,Cinch Vest (M-MIN-MWV1541011-OLV-OLV-XS),,M-MIN-MWV1541011-OLV-OLV-XS,M-MIN-MWV1541011-OLV-OLV-XS,OLV,XS,8ebef6f5-2880-474c-9927-916636cce504,Cinch Vest,,MWV1541011-OLV-XS,MWV1541011-OLV-XS,OLV,XS,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
184c183a-ebc2-4aa6-aa5b-fe2ea7fad746,"Georgia Boot Carbo-Tec FLX 11 "" Alloy Toe Pull On Work Boot (M-RBR-GB00622-NA-10.5-W)",193715487065,M-RBR-GB00622-NA-10.5-W,M-RBR-GB00622-NA-10.5-W,,,bf45ce71-c9db-49b8-8e15-b44d94a2feec,Hooey 10.5 Calf Rope,691119009246,A-CR-HooCore-WG-10.5-CALF,A-CR-HooCore-WG-10.5-CALF,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
850ce510-8bce-4013-b4e9-24510cf8bfc5,Men's Chukka Driving Moc (M-TWX-MDM0097-TAU-10.5-NA),,M-TWX-MDM0097-TAU-10.5-NA,M-TWX-MDM0097-TAU-10.5-NA,,,bf45ce71-c9db-49b8-8e15-b44d94a2feec,Hooey 10.5 Calf Rope,691119009246,A-CR-HooCore-WG-10.5-CALF,A-CR-HooCore-WG-10.5-CALF,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
a44a0c8c-a00e-4597-8a76-820d0579b306,"12"" Hooey Boot (M-TWX-MHY0035-CHO-11.5-D) [M-TWX-MHY0035-CHO-11.5-D]",,M-TWX-MHY0035-CHO-11.5-D,M-TWX-MHY0035-CHO-11.5-D,,,bf8ae541-3c57-4ef8-9b28-77832ce70c33,Tony Lama XT 5104,,M-BHS-XT-5104-11.5-EE,M-BHS-XT-5104-11.5-EE,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
c1fe8996-7825-4007-8dbe-4823b006cbba,"Rancher WS Toe 12"" Boots (M-TWX-MRAL035-HON-11.5-D) [M-TWX-MRAL035-HON-11.5-D]",,M-TWX-MRAL035-HON-11.5-D,M-TWX-MRAL035-HON-11.5-D,,,bf8ae541-3c57-4ef8-9b28-77832ce70c33,Tony Lama XT 5104,,M-BHS-XT-5104-11.5-EE,M-BHS-XT-5104-11.5-EE,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
de0ce3d4-f279-4037-ae50-b7eb579a6092,Stackable Dark Vintage (M-WMA-HYMDTBR0V8-DAR-40-30),,M-WMA-HYMDTBR0V8-DAR-38-36,M-WMA-HYMDTBR0V8-DAR-38-36,Dark Vintage,38,ab957352-3842-48b4-b119-44b1004f158f,Stackable Dark Vintage HYMDTBR0V8,196692204809,HYMDTBR0V8-DV-38-36,HYMDTBR0V8-DV-38-36,Dark Vintage,38,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
c03b77e3-9d54-4cb7-86b5-bf4b1dc3fc6f,MILA Cruel Denim Moderate Rise Trouser [CB76953001],,W-CRU-CB76953001-IND-IND-29/7-R,W-CRU-CB76953001-IND-IND-29/7-R,IND,29/7,47b295a6-9e57-4814-9c47-2c96588f62d3,MILA DARK STONE 2/26,192584646122,W-CRU-CB76953001-IND-29/7-R,W-CRU-CB76953001-IND-29/7-R,IND,29/7,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
1ebf14a7-9aa7-4525-bfc3-b878adf0aff3,MILA Cruel Denim Moderate Rise Trouser [CB76953001],,W-CRU-CB76953001-IND-IND-25/0-R,W-CRU-CB76953001-IND-IND-25/0-R,IND,25/0,17e3ed1a-c1a7-4ea0-bde2-2f85a2a5c2a1,MILA DARK STONE 2/26,192584646085,W-CRU-CB76953001-IND-25/0-R,W-CRU-CB76953001-IND-25/0-R,IND,25/0,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
2d8d4223-85df-401c-9826-d42abb457c8d,MILA Cruel Denim Moderate Rise Trouser [CB76953001],,W-CRU-CB76953001-IND-IND-28/5-R,W-CRU-CB76953001-IND-IND-28/5-R,IND,28/5,9f8831b4-6d92-4c46-9b1e-7ede09b92c05,MILA DARK STONE 2/26,192584646115,W-CRU-CB76953001-IND-28/5-R,W-CRU-CB76953001-IND-28/5-R,IND,28/5,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
4705f6f8-cda7-47ce-8599-d657432dec46,MILA Cruel Denim Moderate Rise Trouser [CB76953001],,W-CRU-CB76953001-IND-IND-25/0-S,W-CRU-CB76953001-IND-IND-25/0-S,IND,25/0,17e3ed1a-c1a7-4ea0-bde2-2f85a2a5c2a1,MILA DARK STONE 2/26,192584646085,W-CRU-CB76953001-IND-25/0-R,W-CRU-CB76953001-IND-25/0-R,IND,25/0,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
6a9e7cd0-1ff4-435c-8246-d432ba800a4d,MILA Cruel Denim Moderate Rise Trouser [CB76953001],,W-CRU-CB76953001-IND-IND-24/00-R,W-CRU-CB76953001-IND-IND-24/00-R,IND,24/00,d540b6c5-d614-4402-8777-253cc8866ead,MILA DARK STONE 2/26,192584646078,W-CRU-CB76953001-IND-24/00-R,W-CRU-CB76953001-IND-24/00-R,IND,24/00,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
7d9afcf5-4e95-43e5-977d-6084594769fb,MILA Cruel Denim Moderate Rise Trouser [CB76953001],,W-CRU-CB76953001-IND-IND-24/00-L,W-CRU-CB76953001-IND-IND-24/00-L,IND,24/00,d540b6c5-d614-4402-8777-253cc8866ead,MILA DARK STONE 2/26,192584646078,W-CRU-CB76953001-IND-24/00-R,W-CRU-CB76953001-IND-24/00-R,IND,24/00,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
e849bcb8-041d-4617-ab25-a2dcaf6938e4,Roper Women's Boots (W-KAR-09-021-0904-3083-PI-PNK-5.5-NA),,W-KAR-09-021-0904-3083-PI-PNK-5.5-NA,W-KAR-09-021-0904-3083-PI-PNK-5.5-NA,,,c01e32fb-26b2-4415-b326-fbf2c37b82f3,Roper 020-0904-3313 TA,196070419122,M-KAR-020-0904-3313-TA-11.5-EE,M-KAR-020-0904-3313-TA-11.5-EE,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
24e56ea4-2ccc-4925-8059-c04679eb7c47,Tin Haul 14-021-0007-1533 BR [W-KAR-14-021-0007-1533-BR-6-NA],,W-KAR-14-021-0007-1533-BR-6-NA,W-KAR-14-021-0007-1533-BR-6-NA,,,1535d0ee-b609-4a40-b6c1-dc491fe93f78,Tin Haul,052356012305,W-KAR-14-021-0007-1447-BL-6-NA,W-KAR-14-021-0007-1447-BL-6-NA,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
0d1562da-5ed7-4953-a7f6-0682aa16a1fd,Tin Haul 14-021-0007-1611 BR [W-KAR-14-021-0007-1611-BR-6-NA],,W-KAR-14-021-0007-1611-BR-6-NA,W-KAR-14-021-0007-1611-BR-6-NA,,,1535d0ee-b609-4a40-b6c1-dc491fe93f78,Tin Haul,052356012305,W-KAR-14-021-0007-1447-BL-6-NA,W-KAR-14-021-0007-1447-BL-6-NA,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
281017cb-b703-4718-949d-3cbc6b2f0804,Cinch Women's Red Long Sleeve Shirt [MSW9165073],,W-MIN-MSW9165073-RED-RED-XL,W-MIN-MSW9165073-RED-RED-XL,Red,XL,18b6f52c-09d9-4a39-a85f-111e03b5ad90,WOMENS L/S SOLID 9/25,192584587692,W-MIN-MSW9165073-RED-XL,W-MIN-MSW9165073-RED-XL,RED,XL,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
b765e3e5-fb1e-4db0-9326-c5f1d8613122,Cinch Women's Red Long Sleeve Shirt [MSW9165073],,W-MIN-MSW9165073-RED-RED-S,W-MIN-MSW9165073-RED-RED-S,Red,S,61e82ae8-7ced-4597-88e0-725a05d8d979,WOMENS L/S SOLID 9/25,192584587661,W-MIN-MSW9165073-RED-S,W-MIN-MSW9165073-RED-S,RED,S,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
e31476ad-3de6-4c1f-acba-f6201fcb3dde,Cinch Women's Red Long Sleeve Shirt [MSW9165073],,W-MIN-MSW9165073-Red-RED-M,W-MIN-MSW9165073-Red-RED-M,Red,M,349551f7-11c5-4f07-8a7e-ae3e02255081,WOMENS L/S SOLID 9/25,192584587678,W-MIN-MSW9165073-Red-M,W-MIN-MSW9165073-Red-M,RED,M,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
64f8d3e4-8700-4f7e-b72b-3446531ffe8d,Weaver Ladies' Spurs (W-WLE-25-1750),,W-WLE-25-1750,W-WLE-25-1750,,,63e86cca-f65d-458e-88c6-082be9eda4f8,"Round Braided Latigo Roper Rein, 3/8"" x 8'",,50-1750,50-1750,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
bcd0f75f-0cf1-42b6-9db2-486bffaeae41,Ariat Ultra Stretch Katie Jeans (W-ARI-10043175-31-L),,W-ARI-10043175-31-L,W-ARI-10043175-31-L,,31,f01078d3-5fb2-4318-9000-6fddcce5c4e0,Ariat Ultra Stretch Katie Jeans,195696404659,10043175-31-L,10043175-31-L,,31,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
36307f57-5d1a-429b-95b8-da35174a7cbe,Riding Dark Vintage Bootcut (W-WMA-W7_9516-DAR-32-32),,W-WMA-W7_9516-DAR-31-32,W-WMA-W7_9516-DAR-31-32,Dark Vintage,31,e973b18d-3563-4e9b-92bb-403e024998be,Riding Dark Vintage Bootcut,740176170199,W7_9516-DV-31-32,W7_9516-DV-31-32,Dark Vintage,31,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
2872c6a2-3dce-48e5-bc11-4d6a60211501,AWST Int'l Barrel Racer Necklace w/Colorful Cowboy Hat Gift Box (B-JPC-JN140),840862011871,B-JPC-JN140,B-JPC-JN140,,,adec62b4-ae66-475c-994c-bc0724feacfa,AWST Int'l Barrel Racer Necklace w/Colorful Cowboy Hat Gift Box,,63-JN140-BR,63-JN140-BR,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
a502c284-1ec4-4f51-959b-34d7735326ae,Ariat Men's Grey Trucker Cap with Embroidered Buffalo and Mountain Scene Patch (A-ARI-A300091506-EMB-OS),,A-ARI-A300091506-EMB-OS,A-ARI-A300091506-EMB-OS,,,0c48d93f-ac01-4d80-8e8c-e3f2d858ca44,Ariat Mens Cap SnapBack Buffalo Patch Grey,701340785977,A300091506,A300091506,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
24c75a52-3db5-4a4e-b9d5-82a98a0775e3,Super Duty Hat (A-BHH-2949-7-5/8),,A-BHH-2949-7,A-BHH-2949-7,,7,3744f366-9d91-4b5b-aca0-ebbce370cc07,Super Duty,,A-BHH-2949-JUT-7,A-BHH-2949-JUT-7,,7,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
0c55eb7e-a460-4761-9eff-dc53af8aa037,Colorado Hat [A-HBR-RWCORO-90420766-BLA-6-3/4],1955569042076,A-HBR-RWCORO-90420766-BLA-6-3/4,A-HBR-RWCORO-90420766-BLA-6-3/4,,,c2f244c2-5bf2-41fc-b7e6-913cd578e4f5,Colorado Hat,195556011744,A-HBR-RWCORO-90420775-BLA-7-5/8,A-HBR-RWCORO-90420775-BLA-7-5/8,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
3188feb3-0177-48c1-83ad-0fe7b66b99ad,Ariat Hat [A-MFW-A73148-7.125-7-1/8],701340575707,A-MFW-A73148-7.125-7-1/8,A-MFW-A73148-7.125-7-1/8,,,b677d305-6b2c-474b-86f6-794696d201ac,SISOL SS/SS Hat,701340575677,A-ARI-A73148-6.75-CHO-6-3/4,A-ARI-A73148-6.75-CHO-6-3/4,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
ee4ff9aa-bd52-4788-9769-dc66467bfdf1,Twister Hat T7101001 [A-MFW-T7101001-7.125-BLA-7-1/8],,A-MFW-T7101001-7.125-BLA-7-1/8,A-MFW-T7101001-7.125-BLA-7-1/8,,,96d6e98b-a291-46a9-9da0-96d6f7f70b2a,"Ariat Hat 2xWoolAM/SS4 1/4""3pc 7 1/8",701340577244,A-ARI-A7520247-7.125-BRO-7-1/8,A-ARI-A7520247-7.125-BRO-7-1/8,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
71a7cd76-55cd-4e0f-88c5-0fc1c1874a31,Twister Hat [A-MFW-T71270-6.75-6-3/4],701340715103,A-MFW-T71270-6.75-6-3/4,A-MFW-T71270-6.75-6-3/4,,,b677d305-6b2c-474b-86f6-794696d201ac,SISOL SS/SS Hat,701340575677,A-ARI-A73148-6.75-CHO-6-3/4,A-ARI-A73148-6.75-CHO-6-3/4,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
dc1eeee8-44f4-4263-89a8-607f1446e88a,Twister Hat [A-MFW-T71270-6.875-6-7/8],701340715110,A-MFW-T71270-6.875-6-7/8,A-MFW-T71270-6.875-6-7/8,,,7c8cd93a-edf4-42e3-8010-a01c1b08384d,"Ariat Hat 2x Wool AM/SS4 1/4""3pc 6 7/8",701340577220,A-ARI-A7520247-6.875-BRO-6-7/8,A-ARI-A7520247-6.875-BRO-6-7/8,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
c00a1d77-b3e4-4c96-adad-15048f027d1f,Twister Hat [A-MFW-T71270-7.625-7-5/8],701340715172,A-MFW-T71270-7.625-7-5/8,A-MFW-T71270-7.625-7-5/8,,,bf42f529-210e-4a0a-8215-49904e72d4f8,"Ariat Hat 2xWoolAM/SS4 1/4""3pc 7 5/8",701340577282,A-ARI-A7520247-7.625-BRO-7-5/8,A-ARI-A7520247-7.625-BRO-7-5/8,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
0286afe9-d75d-4ece-a82b-3d3f6640cae9,High Carbon Steel Detachable Blade Set (A-WAH-2181-#40),043917218106,A-WAH-2181-#40,A-WAH-2181-#40,,,d51ff455-9702-4a74-955e-9b953c107619,Horse Head and Blue Leather Frame,688499590594,87-2181-0-0,87-2181-0-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
05b184e8-133a-4c9a-8df7-e45efc67626e,Top Hand Kids Boots (K-GEN-YTH0019-MOC-11.5-NA),,K-TWX-YTH0019-MOC-11.5-M,K-TWX-YTH0019-MOC-11.5-M,Mocha & Slate,11.5,1d3b70df-cc12-419c-830d-1f5cc7a1fd13,"12"" Western Work Boot MXB0005",884882401939,MXB0005-D-11.5,MXB0005-D-11.5,Mocha & Slate,11.5,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
99e9261b-e5c1-46cf-9a68-6256bf73c470,Top Hand Kids Boots (K-GEN-YTH0019-MOC-11.5-NA),884882784551,K-GEN-YTH0019-MOC-11.5-NA,K-GEN-YTH0019-MOC-11.5-NA,Mocha & Slate,11.5,1d3b70df-cc12-419c-830d-1f5cc7a1fd13,"12"" Western Work Boot MXB0005",884882401939,MXB0005-D-11.5,MXB0005-D-11.5,Mocha & Slate,11.5,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
e9c7c023-7565-4352-a23e-c6c7b63352fc,Roper Boots 09-018-1900-2482 (K-KAR-09-018-1900-2482-BLA-10-NA),884426387200,K-KAR-09-018-1900-2482-BLA-10-NA,K-KAR-09-018-1900-2482-BLA-10-NA,,,58376f29-966d-470c-8824-99c5ed29929f,Tough1 Miniature Hay Tote,688499518666,72-1900-2-0,72-1900-2-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
3690b7e9-5ba3-46c4-9cdb-c849f5fcf957,Roper (K-KAR-09-18-1900-2482-13-NA),884426387231,K-KAR-09-18-1900-2482-13-NA,K-KAR-09-18-1900-2482-13-NA,,,58376f29-966d-470c-8824-99c5ed29929f,Tough1 Miniature Hay Tote,688499518666,72-1900-2-0,72-1900-2-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
6c3b3411-4dd0-4a52-a852-33a34cbbfdf7,Roper 17-1900-3622 (K-KAR-17-1900-3622-6-NA),,K-KAR-17-1900-3622-6-NA,K-KAR-17-1900-3622-6-NA,,,58376f29-966d-470c-8824-99c5ed29929f,Tough1 Miniature Hay Tote,688499518666,72-1900-2-0,72-1900-2-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
7730ec87-d993-45be-b932-7084e7abd10a,Roper 18-1900-0050 (K-KAR-18-1900-0050-10-NA),,K-KAR-18-1900-0050-10-NA,K-KAR-18-1900-0050-10-NA,,,58376f29-966d-470c-8824-99c5ed29929f,Tough1 Miniature Hay Tote,688499518666,72-1900-2-0,72-1900-2-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
7413677b-c7b9-46e3-a36c-5501130eb6ec,Roper 18-9992-0413 (K-KAR-18-9992-0413-3-NA),,K-KAR-18-9992-0413-3-NA,K-KAR-18-9992-0413-3-NA,,,00db3522-27ec-40af-9bcc-73bc61783771,Tough1 Antique Brown Hoof Pick - Pleasure Horse,688499299459,68-9992-0-0,68-9992-0-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
0c32dd44-20fd-4fcd-b76d-0b25b2048caf,Rock & Roll Cowgirl T-Shirt (K-WMA-G1-1608-PUR-XXL),727017681861,K-WMA-G1-1608-PUR-XXL,K-WMA-G1-1608-PUR-XXL,,,5e25ba80-403c-41ff-8f26-562ad794e480,Iron & Glass Chicken Wall Clock,688499507790,87-1608-0-0,87-1608-0-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
930614f1-ba4c-4eab-aa05-fc2fa1d0b5f3,Heritage Western R Toe (M-ARI-10002218-BLA-14-D),751702731418,M-ARI-10002218-BLA-14-EE,M-ARI-10002218-BLA-14-EE,Black Deertan,14,937d5685-4b3e-4b7a-9c7e-fe95f6f50925,Heritage Western R Toe,751702668875,10002218-14-D-BlackDeertan,10002218-14-D-BlackDeertan,Black Deertan,14,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
9fe9fbbf-0f9b-47cf-b579-9f06226ac960,Team Logo Insulated Jacket (M-ARI-10009945-BLA-XL),,M-ARI-10009945-BLA-XL,M-ARI-10009945-BLA-XL,Black,XL,5d30e0fe-e14d-473a-9c51-4083721a0968,Team Logo Insulated Jacket,,10009945-XL--Black,10009945-XL--Black,Black,XL,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
26ce867a-ca5c-40ac-8315-58b1a959e138,WorkHog XT VentTEK H2O Carbon Toe (M-ARI-10036005-RS-11.5-EE),192904702446,M-ARI-10036005-RS-11.5-EE,M-ARI-10036005-RS-11.5-EE,,,bf8ae541-3c57-4ef8-9b28-77832ce70c33,Tony Lama XT 5104,,M-BHS-XT-5104-11.5-EE,M-BHS-XT-5104-11.5-EE,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
0ce8194c-2d66-46ff-beaa-af67590b4225,Blueprint Tan Cowhide Boots (M-BHS-#4440-TAN-10.5-D),731871880742,M-BHS-#4440-TAN-10.5-D,M-BHS-#4440-TAN-10.5-D,,,bf45ce71-c9db-49b8-8e15-b44d94a2feec,Hooey 10.5 Calf Rope,691119009246,A-CR-HooCore-WG-10.5-CALF,A-CR-HooCore-WG-10.5-CALF,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
7c335355-d323-450a-92f0-0a8f229fe135,Blueprint Tan Gaucho Cowhide Boots (M-BHS-440-10.5-D),,M-BHS-440-10.5-D,M-BHS-440-10.5-D,,,bf45ce71-c9db-49b8-8e15-b44d94a2feec,Hooey 10.5 Calf Rope,691119009246,A-CR-HooCore-WG-10.5-CALF,A-CR-HooCore-WG-10.5-CALF,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
08e540d0-5d42-4c7e-bc47-8064a12c1504,Blueprint Tan Gaucho Cowhide Boots (M-BHS-440-TAN-11.5-D),431871882661,M-BHS-440-TAN-11.5-D,M-BHS-440-TAN-11.5-D,,,bf8ae541-3c57-4ef8-9b28-77832ce70c33,Tony Lama XT 5104,,M-BHS-XT-5104-11.5-EE,M-BHS-XT-5104-11.5-EE,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
