source,ls_product_id,sku,new_name,color_code,size,length,ls_barcode,ss_upc,upc_match,ls_supply_price,ss_supply_price,supply_match,ls_retail_price,status
per_color_family,2b7496f3-1401-482b-84e9-581235f1a509,M-Kon-1013MWZKL-29-38,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,29,38,084084784933,084084784933,True,30.0,30.0,True,59.95,CLEAN
per_color_family,a032fdd1-4bfc-496e-984b-61a31aa62407,M-Kon-1013MWZKL-30-30,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,30,30,084084784940,084084784940,True,30.0,30.0,True,59.95,CLEAN
per_color_family,56ec3e78-25fd-4900-9ef6-3334c49ff611,M-Kon-1013MWZKL-30-32,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,30,32,084084784957,084084784957,True,30.0,30.0,True,59.95,CLEAN
per_color_family,6f8ecab2-345a-49b9-bc77-c115714fbf0a,M-Kon-1013MWZKL-30-34,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,30,34,084084784964,084084784964,True,30.0,30.0,True,59.95,CLEAN
per_color_family,08307d35-e640-446b-8567-e9c2dd17a2cd,M-Kon-1013MWZKL-30-36,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,30,36,084084784971,084084784971,True,30.0,30.0,True,59.95,CLEAN
per_color_family,a9315aa9-2948-4c36-bce7-c3c3c6661e03,M-Kon-1013MWZKL-30-38,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,30,38,084084784988,084084784988,True,30.0,30.0,True,59.95,CLEAN
per_color_family,2262ee4f-9eb7-4602-bf64-f0fdbe05751f,M-Kon-1013MWZKL-31-30,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,31,30,084084784995,084084784995,True,30.0,30.0,True,59.95,CLEAN
per_color_family,0f333463-b952-4f7f-baf7-f41a757a8ac3,M-Kon-1013MWZKL-31-32,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,31,32,084084785008,084084785008,True,30.0,30.0,True,59.95,CLEAN
per_color_family,b3239989-2922-4b2f-b2e0-d887ea1add08,M-Kon-1013MWZKL-31-34,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,31,34,084084785015,084084785015,True,30.0,30.0,True,59.95,CLEAN
per_color_family,5f45ffb7-7d42-49bc-a2fe-964f3040eb4d,M-Kon-1013MWZKL-31-36,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,31,36,084084785022,084084785022,True,30.0,30.0,True,59.95,CLEAN
per_color_family,3a655800-dffa-4f7b-9cf1-378339dea144,M-Kon-1013MWZKL-31-38,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,31,38,084084785039,084084785039,True,30.0,30.0,True,59.95,CLEAN
per_color_family,88c6a1f0-f2ea-4419-a55c-7aee9f1bc3e9,M-Kon-1013MWZKL-32-30,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,32,30,084084785046,084084785046,True,30.0,30.0,True,59.95,CLEAN
per_color_family,9707f55e-1e72-4686-90cd-66fe2297aed8,M-Kon-1013MWZKL-32-32,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,32,32,084084785053,084084785053,True,30.0,30.0,True,59.95,CLEAN
per_color_family,c236c825-93b5-4e61-b496-aaba08c892fc,M-Kon-1013MWZKL-32-34,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,32,34,084084785060,084084785060,True,30.0,30.0,True,59.95,CLEAN
per_color_family,ba6ef11c-8cae-43b6-982d-a00a3dc01b92,M-Kon-1013MWZKL-32-36,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,32,36,084084785077,084084785077,True,30.0,30.0,True,59.95,CLEAN
per_color_family,6fff140f-9c02-48f7-8af5-2edcd3d8826d,M-Kon-1013MWZKL-32-38,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,32,38,084084785084,084084785084,True,30.0,30.0,True,59.95,CLEAN
per_color_family,0f15a7f9-c2b8-447f-93d3-6caaf5d2b402,M-Kon-1013MWZKL-33-30,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,33,30,084084785091,084084785091,True,30.0,30.0,True,59.95,CLEAN
per_color_family,185452e0-a2e6-416c-a1a1-47171558834f,M-Kon-1013MWZKL-33-32,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,33,32,084084785107,084084785107,True,30.0,30.0,True,59.95,CLEAN
per_color_family,bb51c520-083c-405a-8bad-894031868023,M-Kon-1013MWZKL-33-34,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,33,34,084084785114,084084785114,True,30.0,30.0,True,59.95,CLEAN
per_color_family,6b481c89-2d27-4809-ab50-5c85f80f8d55,M-Kon-1013MWZKL-33-36,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,33,36,084084785121,084084785121,True,30.0,30.0,True,59.95,CLEAN
per_color_family,76c37505-2f85-44ee-8ba2-4a958e28033e,M-Kon-1013MWZKL-33-38,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,33,38,084084785138,084084785138,True,30.0,30.0,True,59.95,CLEAN
per_color_family,20c0b545-5121-424d-9f85-d531187ea33c,M-Kon-1013MWZKL-34-30,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,34,30,084084785145,084084785145,True,30.0,30.0,True,59.95,CLEAN
per_color_family,f2c9a444-11c2-4971-9728-16259a40203a,M-Kon-1013MWZKL-34-32,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,34,32,084084785152,084084785152,True,30.0,30.0,True,59.95,CLEAN
per_color_family,91b75ca6-740f-4650-a108-fd95073d3c14,M-Kon-1013MWZKL-34-34,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,34,34,084084785169,084084785169,True,30.0,30.0,True,59.95,CLEAN
per_color_family,c822dfa3-bccc-478f-9d73-d6f090faffb0,M-Kon-1013MWZKL-34-36,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,34,36,084084785176,084084785176,True,30.0,30.0,True,59.95,CLEAN
per_color_family,3daab4a7-8248-4ead-8bdb-a0729d0cb956,M-Kon-1013MWZKL-34-38,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,34,38,084084785183,084084785183,True,30.0,30.0,True,59.95,CLEAN
per_color_family,ce1005e7-ad22-4198-ad6f-45dc0de33c82,M-Kon-1013MWZKL-35-32,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,35,32,084084785190,084084785190,True,30.0,30.0,True,59.95,CLEAN
per_color_family,ef58319a-98e8-4419-b18d-7bba90eb6120,M-Kon-1013MWZKL-35-34,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,35,34,084084785206,084084785206,True,30.0,30.0,True,59.95,CLEAN
per_color_family,a80480ae-6ebf-4eb8-9e09-4fe82a5eba94,M-Kon-1013MWZKL-35-36,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,35,36,084084785213,084084785213,True,30.0,30.0,True,59.95,CLEAN
per_color_family,0c00db70-a8ec-4820-882b-973074c7e116,M-Kon-1013MWZKL-36-30,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,36,30,084084785220,084084785220,True,30.0,30.0,True,59.95,CLEAN
per_color_family,be5c7f1b-fb09-406a-b636-02c4f3eef18a,M-Kon-1013MWZKL-36-32,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,36,32,084084785237,084084785237,True,30.0,30.0,True,59.95,CLEAN
per_color_family,07c4d9b6-1c62-462c-b174-7f1b16117fe1,M-Kon-1013MWZKL-36-34,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,36,34,084084785244,084084785244,True,30.0,30.0,True,59.95,CLEAN
per_color_family,dced5819-60f9-4931-a6dd-429d111a9e0b,M-Kon-1013MWZKL-36-36,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,36,36,084084785251,084084785251,True,30.0,30.0,True,59.95,CLEAN
per_color_family,ef29ca0c-c1a1-4c63-8b80-d1fc38b42482,M-Kon-1013MWZKL-36-38,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,36,38,084084785268,084084785268,True,30.0,30.0,True,59.95,CLEAN
per_color_family,dbc95f8e-c0f1-40a6-ad0f-70dd930093eb,M-Kon-1013MWZKL-38-30,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,38,30,084084785275,084084785275,True,30.0,30.0,True,59.95,CLEAN
per_color_family,ce9e0358-76f8-48ab-8d75-8a5839633b1d,M-Kon-1013MWZKL-38-32,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,38,32,084084785282,084084785282,True,30.0,30.0,True,59.95,CLEAN
per_color_family,b3754a46-5d8e-4ca7-9c22-3660b3d6c7a3,M-Kon-1013MWZKL-38-34,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,38,34,084084785299,084084785299,True,30.0,30.0,True,59.95,CLEAN
per_color_family,feaed358-99dc-4912-ae0d-c6b5b947d4fe,M-Kon-1013MWZKL-38-36,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,38,36,084084785305,084084785305,True,30.0,30.0,True,59.95,CLEAN
per_color_family,3361603d-3fa8-4063-a0d1-20369e3fe4fc,M-Kon-1013MWZKL-38-38,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,38,38,084084785312,084084785312,True,30.0,30.0,True,59.95,CLEAN
per_color_family,f8db4597-b818-4f39-a479-ff239ba25f9a,M-Kon-1013MWZKL-40-30,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,40,30,084084785329,084084785329,True,30.0,30.0,True,59.95,CLEAN
per_color_family,a1d3dbb3-f0e7-449d-8e17-88fcd214b088,M-Kon-1013MWZKL-40-32,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,40,32,084084785336,084084785336,True,30.0,30.0,True,59.95,CLEAN
per_color_family,ec15bfb2-0c8f-4c4c-8db7-2d52adf62b61,M-Kon-1013MWZKL-40-34,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,40,34,084084785343,084084785343,True,30.0,30.0,True,59.95,CLEAN
per_color_family,1005e26d-4dc9-444b-94c3-2fc2291a1a5a,M-Kon-1013MWZKL-40-36,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,40,36,084084785350,084084785350,True,30.0,30.0,True,59.95,CLEAN
per_color_family,8e22da7b-8486-4b1e-92ff-4bdfc6aeff86,M-Kon-1013MWZKL-42-30,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,42,30,084084785367,084084785367,True,30.0,30.0,True,59.95,CLEAN
per_color_family,7e027ce6-4886-4e92-83a6-893fbbff817b,M-Kon-1013MWZKL-42-32,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,42,32,084084785374,084084785374,True,30.0,30.0,True,59.95,CLEAN
per_color_family,220a5819-0ef9-42a0-9099-84d6bb381be5,M-Kon-1013MWZKL-42-34,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,42,34,084084785381,084084785381,True,30.0,30.0,True,59.95,CLEAN
per_color_family,523e9b50-d776-43f3-a54a-6863d7b32a76,M-Kon-1013MWZKL-44-32,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,44,32,672787732018,672787732018,True,30.0,30.0,True,59.95,CLEAN
per_color_family,d9ede2f2-7722-4eae-bdf2-5fb0ca73a218,M-Kon-1013MWZKL-44-34,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,44,34,672787732025,672787732025,True,30.0,30.0,True,59.95,CLEAN
per_color_family,e4be8332-1120-4070-bbcf-7a21844bd289,M-Kon-1013MWZKL-46-32,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,46,32,672787732032,672787732032,True,30.0,30.0,True,59.95,CLEAN
per_color_family,d55813df-03d2-4e1a-9a4d-38a6c0d3c0fd,M-Kon-1013MWZKL-46-34,COWBOY CUT JEAN* ORIGINAL FIT BLK_CHOCLT,BCH,46,34,672787732049,672787732049,True,30.0,30.0,True,59.95,CLEAN
per_color_family,650ca89a-89f6-432a-8edb-cc02e5ca17a9,M-Kon-1013MWZCG-27-32,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,27,32,051071266499,051071266499,True,30.0,30.0,True,59.95,CLEAN
per_color_family,ab6cbfb5-b29d-42f6-ae00-dc6e6b0de79c,M-Kon-1013MWZCG-27-34,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,27,34,051071266505,051071266505,True,30.0,30.0,True,59.95,CLEAN
per_color_family,b6e4e7f7-24a5-458f-8bfd-ec28519dcd87,M-Kon-1013MWZCG-27-36,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,27,36,051071266512,051071266512,True,30.0,30.0,True,59.95,CLEAN
per_color_family,49c7299a-14e5-4808-beba-422dc6381112,M-Kon-1013MWZCG-28-30,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,28,30,672787249523,672787249523,True,30.0,30.0,True,59.95,CLEAN
per_color_family,d9cbf21d-4722-4693-9b3e-0dc39424c427,M-Kon-1013MWZCG-28-32,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,28,32,051071266536,051071266536,True,30.0,30.0,True,59.95,CLEAN
per_color_family,665b3937-daf9-4986-816e-ab4f12dc2b3e,M-Kon-1013MWZCG-28-34,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,28,34,051071266543,051071266543,True,30.0,30.0,True,59.95,CLEAN
per_color_family,95d66a4e-7d87-4800-8fda-c1553e8aa799,M-Kon-1013MWZCG-28-36,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,28,36,051071266550,051071266550,True,30.0,30.0,True,59.95,CLEAN
per_color_family,4d3f87e7-749c-4521-9b5a-2bf66e4cb5cf,M-Kon-1013MWZCG-29-30,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,29,30,760609723792,760609723792,True,30.0,30.0,True,59.95,CLEAN
per_color_family,005d270c-3533-4017-95b1-33827b752bf6,M-Kon-1013MWZCG-29-32,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,29,32,051071266574,051071266574,True,30.0,30.0,True,59.95,CLEAN
per_color_family,f4c34e4f-6357-4d0b-8342-81ea3d77f639,M-Kon-1013MWZCG-29-34,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,29,34,051071266581,051071266581,True,30.0,30.0,True,59.95,CLEAN
per_color_family,b71d938c-4127-4df5-9420-2cad4d8fcf83,M-Kon-1013MWZCG-29-36,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,29,36,051071266598,051071266598,True,30.0,30.0,True,59.95,CLEAN
per_color_family,ce1a9ffa-16e2-488b-abbe-8b44a8bf5102,M-Kon-1013MWZCG-29-38,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,29,38,051071266604,051071266604,True,30.0,30.0,True,59.95,CLEAN
per_color_family,4c35c562-6820-4f32-b692-1cdf0295fd4f,M-Kon-1013MWZCG-30-30,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,30,30,051071266611,051071266611,True,30.0,30.0,True,59.95,CLEAN
per_color_family,290aa918-d438-4469-ba97-dcb9986c4d26,M-Kon-1013MWZCG-30-32,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,30,32,051071266628,051071266628,True,30.0,30.0,True,59.95,CLEAN
per_color_family,f89bb0a6-3757-4dfe-8687-48f702f45bc9,M-Kon-1013MWZCG-30-34,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,30,34,051071266635,051071266635,True,30.0,30.0,True,59.95,CLEAN
per_color_family,c18410dc-4fcb-4523-935a-6b2399bcb128,M-Kon-1013MWZCG-30-36,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,30,36,051071266642,051071266642,True,30.0,30.0,True,59.95,CLEAN
per_color_family,9c78e877-f1c1-4e5e-923f-22dbbd78cd16,M-Kon-1013MWZCG-30-38,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,30,38,051071266659,051071266659,True,30.0,30.0,True,59.95,CLEAN
per_color_family,e27d5ae3-a970-42eb-bccf-6ad92f6c3ec9,M-Kon-1013MWZCG-31-30,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,31,30,051071266666,051071266666,True,30.0,30.0,True,59.95,CLEAN
per_color_family,e1ce400f-549e-414d-8c68-80b0ce995f7c,M-Kon-1013MWZCG-31-32,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,31,32,051071266673,051071266673,True,30.0,30.0,True,59.95,CLEAN
per_color_family,144f3ee6-0b08-4ca1-a925-982e623f0ad1,M-Kon-1013MWZCG-31-34,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,31,34,051071266680,051071266680,True,30.0,30.0,True,59.95,CLEAN
per_color_family,11afb973-44fb-448e-ac1d-f68e0962a916,M-Kon-1013MWZCG-31-36,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,31,36,051071266697,051071266697,True,30.0,30.0,True,59.95,CLEAN
per_color_family,423f0388-0703-464a-9680-4fde946026ec,M-Kon-1013MWZCG-31-38,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,31,38,051071266703,051071266703,True,30.0,30.0,True,59.95,CLEAN
per_color_family,f5c94e5e-7279-44ce-995f-eab091209ce8,M-Kon-1013MWZCG-32-30,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,32,30,051071266710,051071266710,True,30.0,30.0,True,59.95,CLEAN
per_color_family,bed515dd-e5d0-408c-83b6-0a4f2a4dcf0d,M-Kon-1013MWZCG-32-32,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,32,32,051071266727,051071266727,True,30.0,30.0,True,59.95,CLEAN
per_color_family,1e176ee3-a8ae-4da9-8e90-8ae309e6c7c9,M-Kon-1013MWZCG-32-34,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,32,34,051071266734,051071266734,True,30.0,30.0,True,59.95,CLEAN
per_color_family,43f8158a-dc01-499e-b0a4-729e5d5585c5,M-Kon-1013MWZCG-32-36,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,32,36,051071266741,051071266741,True,30.0,30.0,True,59.95,CLEAN
per_color_family,9e5428a4-78a5-4093-bcc2-1e406c9ba507,M-Kon-1013MWZCG-32-38,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,32,38,051071266758,051071266758,True,31.25,31.25,True,63.95,CLEAN
per_color_family,4c1139f9-57d3-495f-b0c9-7b0a6927df8d,M-Kon-1013MWZCG-33-30,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,33,30,051071266765,051071266765,True,30.0,30.0,True,59.95,CLEAN
per_color_family,f5eaec79-821f-4360-bcfc-5776d0ed162b,M-Kon-1013MWZCG-33-32,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,33,32,051071266772,051071266772,True,30.0,30.0,True,59.95,CLEAN
per_color_family,639063ce-c754-41e9-acc4-6b7f51d747a7,M-Kon-1013MWZCG-33-34,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,33,34,051071266789,051071266789,True,30.0,30.0,True,59.95,CLEAN
per_color_family,7296fc19-9ada-4505-8c23-1f2f6992f112,M-Kon-1013MWZCG-33-36,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,33,36,051071266796,051071266796,True,30.0,30.0,True,59.95,CLEAN
per_color_family,3e06eea4-5f79-40a1-a7fd-169dcab5cb29,M-Kon-1013MWZCG-33-38,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,33,38,051071303002,051071303002,True,31.25,31.25,True,63.95,CLEAN
per_color_family,ea9e6964-5bce-4c4b-9b22-603a553b5260,M-Kon-1013MWZCG-34-30,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,34,30,051071266802,051071266802,True,30.0,30.0,True,59.95,CLEAN
per_color_family,fbd0f53a-bb5b-4fb7-9227-e4bf94ce5bf4,M-Kon-1013MWZCG-34-32,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,34,32,051071266819,051071266819,True,30.0,30.0,True,59.95,CLEAN
per_color_family,a762006e-9607-43da-acbd-1666524807a1,M-Kon-1013MWZCG-34-34,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,34,34,051071266826,051071266826,True,30.0,30.0,True,59.95,CLEAN
per_color_family,a8eab410-257c-4d24-8234-bec15ac668ee,M-Kon-1013MWZCG-34-36,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,34,36,051071266833,051071266833,True,30.0,30.0,True,59.95,CLEAN
per_color_family,6316eac2-43c8-4d65-a75a-5263416dbf1e,M-Kon-1013MWZCG-34-38,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,34,38,051071266840,051071266840,True,31.25,31.25,True,63.95,CLEAN
per_color_family,c80b44ad-a021-4b27-b99b-53229101db8c,M-Kon-1013MWZCG-35-32,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,35,32,051071509114,051071509114,True,30.0,30.0,True,59.95,CLEAN
per_color_family,cf6d90f9-c163-4525-ab51-1b1acb990c5e,M-Kon-1013MWZCG-35-34,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,35,34,051071509121,051071509121,True,30.0,30.0,True,59.95,CLEAN
per_color_family,10ca61ee-84b5-4927-88f9-8d9904030da4,M-Kon-1013MWZCG-35-36,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,35,36,051071509138,051071509138,True,30.0,30.0,True,59.95,CLEAN
per_color_family,253bc200-299d-48c2-aec3-226cf5b75f4f,M-Kon-1013MWZCG-36-30,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,36,30,051071266857,051071266857,True,30.0,30.0,True,59.95,CLEAN
per_color_family,cecc31de-a78f-44b2-bee4-1fabe9f96512,M-Kon-1013MWZCG-36-32,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,36,32,051071266864,051071266864,True,30.0,30.0,True,59.95,CLEAN
per_color_family,021ec03d-20c3-4ce6-9b9f-a65b3bb5d683,M-Kon-1013MWZCG-36-34,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,36,34,051071266871,051071266871,True,30.0,30.0,True,59.95,CLEAN
per_color_family,27fc5e97-ce51-4630-8601-5a4392b526dd,M-Kon-1013MWZCG-36-36,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,36,36,051071266888,051071266888,True,30.0,30.0,True,59.95,CLEAN
per_color_family,140d7bf2-930c-49e8-bf0c-39f8b00d6c4c,M-Kon-1013MWZCG-36-38,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,36,38,051071266895,051071266895,True,31.25,31.25,True,63.95,CLEAN
per_color_family,cfaeb42e-5917-435b-b3a1-2816f89294e8,M-Kon-1013MWZCG-38-30,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,38,30,051071266901,051071266901,True,30.0,30.0,True,59.95,CLEAN
per_color_family,93ffb922-fcfc-4f12-bd3a-98ecbe1f0f67,M-Kon-1013MWZCG-38-32,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,38,32,051071266918,051071266918,True,30.0,30.0,True,59.95,CLEAN
per_color_family,c01889fb-f114-475e-a164-e025f10a53f4,M-Kon-1013MWZCG-38-34,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,38,34,051071266925,051071266925,True,30.0,30.0,True,59.95,CLEAN
per_color_family,28325227-2546-4268-8364-b76b1d222047,M-Kon-1013MWZCG-38-36,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,38,36,051071438315,051071438315,True,30.0,30.0,True,59.95,CLEAN
per_color_family,88493b65-c0fe-478e-b84b-2484ed0517a2,M-Kon-1013MWZCG-38-38,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,38,38,084084391957,084084391957,True,31.25,31.25,True,63.95,CLEAN
per_color_family,1ce20d0a-6eb7-4213-92e6-090983e9e11e,M-Kon-1013MWZCG-40-30,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,40,30,084084391964,084084391964,True,30.0,30.0,True,59.95,CLEAN
per_color_family,2ea519a1-411f-4fdd-93fd-500a648023f4,M-Kon-1013MWZCG-40-32,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,40,32,051071438322,051071438322,True,30.0,30.0,True,59.95,CLEAN
per_color_family,bb123b50-dc27-43e2-813b-834520f6bf6a,M-Kon-1013MWZCG-40-34,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,40,34,051071438339,051071438339,True,30.0,30.0,True,59.95,CLEAN
per_color_family,186824e2-8ecb-475d-bbf3-8b8db5e6f150,M-Kon-1013MWZCG-40-36,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,40,36,051071703772,051071703772,True,30.0,30.0,True,59.95,CLEAN
per_color_family,12e5d0a0-a8b3-422d-b486-385ee150290e,M-Kon-1013MWZCG-42-30,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,42,30,084084391971,084084391971,True,30.0,30.0,True,59.95,CLEAN
per_color_family,f1dfdf59-4008-4901-9f4e-14b12931ec0c,M-Kon-1013MWZCG-42-32,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,42,32,051071438346,051071438346,True,30.0,30.0,True,59.95,CLEAN
per_color_family,126b1957-14e0-4fa8-b881-bc064f87e986,M-Kon-1013MWZCG-42-34,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,42,34,051071438353,051071438353,True,30.0,30.0,True,59.95,CLEAN
per_color_family,43df5a86-c53b-40ea-8741-5007615b959a,M-Kon-1013MWZCG-44-30,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,44,30,084084391988,084084391988,True,27.5,27.5,True,55.95,CLEAN
per_color_family,d80d76a7-6edc-4dc6-8d19-db54dee95770,M-Kon-1013MWZCG-44-32,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,44,32,084084391995,084084391995,True,27.5,27.5,True,55.95,CLEAN
per_color_family,e89f8020-aaae-4a5a-82c9-242258782d99,M-Kon-1013MWZCG-46-30,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,46,30,084084392008,084084392008,True,27.5,27.5,True,55.95,CLEAN
per_color_family,cedb5d45-2948-46f2-9d4c-111858f1a108,M-Kon-1013MWZCG-46-32,COWBOY CUT JEAN* ORIGINAL FIT CHARGREY,CHA,46,32,084084392015,084084392015,True,27.5,27.5,True,55.95,CLEAN
per_color_family,7d73ad6d-879d-4828-acb7-a1aef941e4c9,M-Kon-1013MWZDD-27-34,COWBOY CUT JEAN* ORIGINAL FIT DK_STONE,DST,27,34,084084358257,084084358257,True,31.65,31.65,True,63.95,CLEAN
per_color_family,44a2480a-7bb0-47cc-a71a-afdeb9be04ef,M-Kon-1013MWZDD-27-36,COWBOY CUT JEAN* ORIGINAL FIT DK_STONE,DST,27,36,084084358264,084084358264,True,31.65,31.65,True,63.95,CLEAN
